taxid_raw	taxid	name_raw	name	rank	value	value_type	tax_abund_raw	seq_abund_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
0	0	AF33-28	AF33-28	genus	0.002	abund	0.002	0.0305	0.02055308347634854	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	Bittarella	Bittarella	genus	0.0003	abund	0.0003	0.0028	0.0030829625214522805	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CABSLJ01	CABSLJ01	genus	0.001	abund	0.001	0.0074	0.01027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAG-170	CAG-170	genus	0.001	abund	0.001	0.0076	0.01027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAG-177	CAG-177	genus	0.4961	abund	0.4961	2.9934	5.098192356308255	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAG-273	CAG-273	genus	0.0016	abund	0.0016	0.0063	0.016442466781078833	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAG-314	CAG-314	genus	0.0005	abund	0.0005	0.002	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAG-349	CAG-349	genus	0.0077	abund	0.0077	0.0343	0.07912937138394188	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAJFTX01	CAJFTX01	genus	0.0004	abund	0.0004	0.0022	0.004110616695269708	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAJFUR01	CAJFUR01	genus	0.004	abund	0.004	0.0346	0.04110616695269708	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAJTWN01	CAJTWN01	genus	0.0003	abund	0.0003	0.002	0.0030829625214522805	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAKTXU01	CAKTXU01	genus	0.0028	abund	0.0028	0.0283999999999999	0.02877431686688795	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CAKXIK01	CAKXIK01	genus	0.0012	abund	0.0012	0.0067	0.012331850085809122	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CALVVN01	CALVVN01	genus	0.0036	abund	0.0036	0.0093	0.036995550257427366	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CALWKX01	CALWKX01	genus	0.0013	abund	0.0013	0.006	0.01335950425962655	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CALXDZ01	CALXDZ01	genus	0.0016	abund	0.0016	0.011	0.016442466781078833	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CALXRW01	CALXRW01	genus	0.0067	abund	0.0067	0.0278	0.06885282964576761	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CALXSV01	CALXSV01	genus	0.0007	abund	0.0007	0.0039	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	CHH4-2	CHH4-2	genus	0.0006	abund	0.0006	0.0096	0.006165925042904561	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	DXTB01	DXTB01	genus	0.0235	abund	0.0235	0.0994	0.24149873084709533	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM11327	HGM11327	genus	0.0005	abund	0.0005	0.0023	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM11616	HGM11616	genus	0.0009	abund	0.0009	0.0054	0.009248887564356842	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM12998	HGM12998	genus	0.0004	abund	0.0004	0.0033	0.004110616695269708	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM13010	HGM13010	genus	0.0012	abund	0.0012	0.0059	0.012331850085809122	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM13222	HGM13222	genus	0.0004	abund	0.0004	0.0035	0.004110616695269708	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	HGM13862	HGM13862	genus	0.0008	abund	0.0008	0.0038	0.008221233390539416	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	JAGZMM01	JAGZMM01	genus	0.0007	abund	0.0007	0.0042	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	Pseudoscilispira	Pseudoscilispira	genus	0.0015	abund	0.0015	0.0116	0.015414812607261404	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	QAKD01	QAKD01	genus	0.0001	abund	0.0001	0.0007	0.001027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	QANA01	QANA01	genus	0.0007	abund	0.0007	0.0044	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	QAND01	QAND01	genus	0.0034	abund	0.0034	0.0145	0.034940241909792516	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	RGIG7193	RGIG7193	genus	0.0007	abund	0.0007	0.0057	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	RGIG9041	RGIG9041	genus	0.0007	abund	0.0007	0.0039	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	S5-A14a	S5-A14a	genus	0.0003	abund	0.0003	0.0012	0.0030829625214522805	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UBA10677	UBA10677	genus	0.0039	abund	0.0039	0.0174	0.040078512778879645	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UBA3818	UBA3818	genus	0.0011	abund	0.0011	0.0052	0.011304195911991697	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UBA7185	UBA7185	genus	0.0056	abund	0.0056	0.0365	0.0575486337337759	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1071	UMGS1071	genus	0.0362	abund	0.0362	0.2048	0.3720108109219086	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1264	UMGS1264	genus	0.0003	abund	0.0003	0.0022	0.0030829625214522805	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1322	UMGS1322	genus	0.001	abund	0.001	0.0066	0.01027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1370	UMGS1370	genus	0.0009	abund	0.0009	0.0077	0.009248887564356842	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1591	UMGS1591	genus	0.0272	abund	0.0272	0.2356	0.27952193527834013	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1623	UMGS1623	genus	0.066	abund	0.066	0.5195	0.6782517547195018	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1766	UMGS1766	genus	0.0023	abund	0.0023	0.0185	0.02363604599780082	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1783	UMGS1783	genus	0.0005	abund	0.0005	0.0034	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1851	UMGS1851	genus	0.0103	abund	0.0103	0.0808	0.10584837990319498	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1975	UMGS1975	genus	0.0005	abund	0.0005	0.0024	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS775	UMGS775	genus	0.0062	abund	0.0062	0.0355	0.06371455877668047	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS856	UMGS856	genus	0.0008	abund	0.0008	0.0087	0.008221233390539416	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS946	UMGS946	genus	0.0063	abund	0.0063	0.0356	0.0647422129504979	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	Woodwardibium	Woodwardibium	genus	0.0044	abund	0.0044	0.0296	0.04521678364796679	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
194	194	Campylobacter_B	Campylobacter	genus	0.0005	abund	0.0005	0.0027	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
286	286	Pseudomonas	Pseudomonas	genus	0.0005	abund	0.0005	0.0083	0.005138270869087135	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
544	544	Citrobacter	Citrobacter	genus	0.001	abund	0.001	0.014	0.01027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
547	547	Enterobacter	Enterobacter	genus	0.0015	abund	0.0015	0.0216	0.015414812607261404	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
561	561	Escherichia	Escherichia	genus	0.0192	abund	0.0192	0.2816	0.19730960137294595	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
570	570	Klebsiella	Klebsiella	genus	0.0009	abund	0.0009	0.0151	0.009248887564356842	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
816	816	Bacteroides	Bacteroides	genus	1.3385999999999998	abund	1.3385999999999998	20.4797	13.756178770720076	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
836	836	Porphyromonas	Porphyromonas	genus	0.0055	abund	0.0055	0.0328	0.056520979559958474	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
838	838	Prevotella	Prevotella	genus	0.019	abund	0.019	0.1308	0.1952542930253111	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
841	841	Roseburia	Roseburia	genus	0.0268	abund	0.0268	0.3436999999999999	0.27541131858307044	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
846	846	Oxalobacter	Oxalobacter	genus	0.0071	abund	0.0071	0.0495	0.07296344634103732	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.604	abund	0.604	6.0461	6.207031209857258	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	0.0003	abund	0.0003	0.0016	0.0030829625214522805	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1263	1263	Ruminococcus_E	Ruminococcus	genus	0.0349999999999999	abund	0.0349999999999999	0.2448	0.3596789608360984	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1301	1301	Streptococcus	Streptococcus	genus	0.0094	abund	0.0094	0.0571	0.09659949233883813	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1485	1485	Clostridium_AP	Clostridium	genus	0.034999999999999996	abund	0.034999999999999996	0.3754	0.3596789608360994	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1654	1654	Actinomyces	Actinomyces	genus	0.0007	abund	0.0007	0.0065	0.007193579216721988	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1730	1730	Eubacterium	Eubacterium	genus	0.0078	abund	0.0078	0.0857	0.08015702555775929	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1743	1743	Propionibacterium	Propionibacterium	genus	0.0012	abund	0.0012	0.0096	0.012331850085809122	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
2172	2172	Methanobrevibacter_A	Methanobrevibacter	genus	0.1432	abund	0.1432	0.7721	1.4716007769065553	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
28050	28050	Lachnospira	Lachnospira	genus	0.0258	abund	0.0258	0.2266	0.26513477684489617	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
29465	29465	Veillonella	Veillonella	genus	0.001	abund	0.001	0.0057	0.01027654173817427	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
32207	32207	Rothia	Rothia	genus	0.0038	abund	0.0038	0.0252	0.03905085860506222	0.097309	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
